用户id,年龄,性别,省份,城市,来源渠道,event事件,event path,客户端时间,场景,类型
user8,22,女,安徽省,合肥市,主动打开,观看直播 ,,2022/11/04 05:34:47,正文页,体育
user8,22,女,安徽省,合肥市,主动打开,阅读文章,,2022/11/04 05:35:03,正文页,体育
user8,22,女,安徽省,合肥市,主动打开,播放视频,,2022/11/04 05:37:12,正文页,体育
user8,22,女,安徽省,合肥市,主动打开,进入列表页,,2022/11/04 05:38:15,聚合页,综合
user8,22,女,安徽省,合肥市,主动打开,观看直播 ,,2022/11/04 05:44:22,正文页,财经
user8,22,女,安徽省,合肥市,主动打开,进入app,,2022/11/05 10:08:22,生命周期,其他
user8,22,女,安徽省,合肥市,主动打开,进入首页,,2022/11/05 10:09:26,聚合页,综合
user8,22,女,安徽省,合肥市,主动打开,进入列表页,,2022/11/05 10:10:42,聚合页,综合
user8,22,女,安徽省,合肥市,主动打开,阅读小说 ,,2022/11/05 10:11:22,正文页,财经
user8,22,女,安徽省,合肥市,主动打开,观看直播 ,,2022/11/05 10:13:38,正文页,财经
user8,22,女,安徽省,合肥市,主动打开,阅读小说 ,,2022/11/05 10:14:11,正文页,财经
user8,22,女,安徽省,合肥市,主动打开,观看直播 ,,2022/11/05 10:16:19,正文页,财经
user8,22,女,安徽省,合肥市,主动打开,进入列表页,,2022/11/05 10:17:32,聚合页,综合
user8,22,女,安徽省,合肥市,主动打开,阅读小说 ,,2022/11/05 10:18:31,正文页,娱乐
user8,22,女,安徽省,合肥市,主动打开,阅读小说 ,,2022/11/05 10:21:38,正文页,娱乐
user8,22,女,安徽省,合肥市,主动打开,阅读小说 ,,2022/11/05 10:24:48,正文页,娱乐
user8,22,女,安徽省,合肥市,主动打开,阅读小说 ,,2022/11/05 10:28:32,正文页,娱乐
user8,22,女,安徽省,合肥市,主动打开,阅读小说 ,,2022/11/05 10:31:21,正文页,娱乐
user8,22,女,安徽省,合肥市,主动打开,进入app,,2022/11/06 22:08:45,生命周期,其他
user8,22,女,安徽省,合肥市,主动打开,进入首页,,2022/11/06 22:11:18,聚合页,综合
user8,22,女,安徽省,合肥市,主动打开,进入列表页,,2022/11/06 22:12:19,聚合页,综合
user8,22,女,安徽省,合肥市,主动打开,播放视频,,2022/11/06 22:14:33,正文页,新闻
user8,22,女,安徽省,合肥市,主动打开,播放视频,,2022/11/06 22:15:10,正文页,新闻
user9,26,男,福建省,莆田市,推送打开,阅读小说 ,,2022/10/28 01:22:19,正文页,体育
user9,26,男,福建省,莆田市,推送打开,进入列表页,,2022/10/28 01:23:02,聚合页,综合
user9,26,男,福建省,莆田市,推送打开,观看直播 ,,2022/10/28 01:26:53,正文页,娱乐
user9,26,男,福建省,莆田市,推送打开,观看直播 ,,2022/10/28 01:32:44,正文页,娱乐
user9,26,男,福建省,莆田市,推送打开,观看直播 ,,2022/10/28 01:34:06,正文页,娱乐
user9,26,男,福建省,莆田市,推送打开,进入列表页,,2022/10/28 01:36:16,聚合页,综合
user9,26,男,福建省,莆田市,推送打开,阅读文章,,2022/10/28 01:37:47,正文页,教育
user9,26,男,福建省,莆田市,推送打开,阅读文章,,2022/10/28 01:38:01,正文页,教育
user9,26,男,福建省,莆田市,推送打开,阅读文章,,2022/10/28 01:39:49,正文页,教育
user9,26,男,福建省,莆田市,推送打开,观看直播,,2022/10/28 01:42:10,正文页,教育
user9,26,男,福建省,莆田市,推送打开,阅读文章,,2022/10/29 08:21:04,正文页,新闻
user9,26,男,福建省,莆田市,推送打开,播放视频,,2022/10/29 08:22:15,正文页,新闻
user9,26,男,福建省,莆田市,推送打开,进入列表页,,2022/10/29 08:23:06,聚合页,综合
user9,26,男,福建省,莆田市,推送打开,阅读小说 ,,2022/10/29 08:26:30,正文页,娱乐
user9,26,男,福建省,莆田市,推送打开,观看直播 ,,2022/10/29 08:28:08,正文页,娱乐
user9,26,男,福建省,莆田市,推送打开,阅读小说 ,,2022/10/29 08:29:39,正文页,娱乐
user9,26,男,福建省,莆田市,推送打开,观看直播 ,,2022/10/29 08:31:10,正文页,娱乐
user9,26,男,福建省,莆田市,推送打开,观看直播 ,,2022/10/29 08:32:04,正文页,财经
user9,26,男,福建省,莆田市,推送打开,阅读文章,,2022/10/29 08:33:44,正文页,财经
user9,26,男,福建省,莆田市,推送打开,进入首页,,2022/10/29 08:35:17,聚合页,综合
user9,26,男,福建省,莆田市,推送打开,观看直播 ,,2022/10/29 08:41:13,正文页,财经
user9,26,男,福建省,莆田市,推送打开,阅读文章,,2022/10/29 08:45:06,正文页,财经
user9,26,男,福建省,莆田市,主动打开,进入app,,2022/10/30 17:21:11,生命周期,其他
user9,26,男,福建省,莆田市,主动打开,进入首页,,2022/10/30 17:24:18,聚合页,综合
user9,26,男,福建省,莆田市,主动打开,进入列表页,,2022/10/30 17:27:12,聚合页,综合
user9,26,男,福建省,莆田市,主动打开,观看直播,,2022/10/30 17:30:27,正文页,教育
user9,26,男,福建省,莆田市,主动打开,观看直播,,2022/10/30 17:31:10,正文页,教育
user9,26,男,福建省,莆田市,主动打开,观看直播,,2022/10/30 17:33:44,正文页,教育
user9,26,男,福建省,莆田市,主动打开,播放视频,,2022/10/30 17:34:14,正文页,教育
user9,26,男,福建省,莆田市,主动打开,播放视频,,2022/10/30 17:35:11,正文页,教育
user9,26,男,福建省,莆田市,主动打开,进入列表页,,2022/10/30 17:39:15,聚合页,综合
user9,26,男,福建省,莆田市,主动打开,观看直播 ,,2022/10/30 17:45:22,正文页,娱乐
user9,26,男,福建省,莆田市,主动打开,观看直播 ,,2022/10/30 17:47:16,正文页,娱乐
user9,26,男,福建省,莆田市,主动打开,观看直播 ,,2022/10/30 17:50:25,正文页,娱乐
user9,26,男,福建省,莆田市,主动打开,阅读小说 ,,2022/10/30 17:57:28,正文页,娱乐
user9,26,男,福建省,莆田市,主动打开,进入app,,2022/10/31 02:28:06,生命周期,其他
user9,26,男,福建省,莆田市,主动打开,进入首页,,2022/10/31 02:29:11,聚合页,综合
user9,26,男,福建省,莆田市,主动打开,进入列表页,,2022/10/31 02:31:05,聚合页,综合
user9,26,男,福建省,莆田市,主动打开,播放视频,,2022/10/31 02:32:16,正文页,新闻
user9,26,男,福建省,莆田市,主动打开,阅读文章,,2022/10/31 02:34:01,正文页,新闻
user9,26,男,福建省,莆田市,主动打开,播放视频,,2022/10/31 02:35:18,正文页,新闻
user9,26,男,福建省,莆田市,主动打开,播放视频,,2022/10/31 02:37:19,正文页,新闻
user9,26,男,福建省,莆田市,主动打开,播放视频,,2022/10/31 02:39:25,正文页,新闻
user9,26,男,福建省,莆田市,推送打开,阅读小说 ,,2022/10/31 23:26:26,正文页,体育
user9,26,男,福建省,莆田市,推送打开,阅读文章,,2022/10/31 23:28:27,正文页,体育
user9,26,男,福建省,莆田市,推送打开,阅读文章,,2022/10/31 23:29:02,正文页,体育
user9,26,男,福建省,莆田市,推送打开,进入列表页,,2022/10/31 23:30:28,聚合页,综合
user9,26,男,福建省,莆田市,推送打开,阅读小说 ,,2022/10/31 23:31:29,正文页,财经
user9,26,男,福建省,莆田市,推送打开,观看直播 ,,2022/10/31 23:32:31,正文页,财经
user9,26,男,福建省,莆田市,推送打开,阅读小说 ,,2022/10/31 23:34:21,正文页,财经
user9,26,男,福建省,莆田市,推送打开,观看直播 ,,2022/10/31 23:35:03,正文页,财经
user9,26,男,福建省,莆田市,主动打开,进入app,,2022/11/01 06:23:12,生命周期,其他
user9,26,男,福建省,莆田市,主动打开,进入首页,,2022/11/01 06:25:59,聚合页,综合
user9,26,男,福建省,莆田市,主动打开,阅读文章,,2022/11/01 06:31:03,正文页,体育
user9,26,男,福建省,莆田市,主动打开,阅读文章,,2022/11/01 06:32:14,正文页,体育
user9,26,男,福建省,莆田市,主动打开,阅读文章,,2022/11/01 06:33:17,正文页,体育
user9,26,男,福建省,莆田市,主动打开,进入列表页,,2022/11/01 06:35:13,聚合页,综合
user9,26,男,福建省,莆田市,主动打开,观看直播 ,,2022/11/01 06:37:34,正文页,娱乐
user9,26,男,福建省,莆田市,主动打开,阅读小说 ,,2022/11/01 06:46:12,正文页,娱乐
user9,26,男,福建省,莆田市,推送打开,观看直播,,2022/11/01 14:22:12,正文页,教育
user9,26,男,福建省,莆田市,推送打开,阅读小说 ,,2022/11/01 14:26:44,正文页,教育
user9,26,男,福建省,莆田市,推送打开,阅读小说 ,,2022/11/01 14:29:45,正文页,教育
user9,26,男,福建省,莆田市,推送打开,观看直播,,2022/11/01 14:30:22,正文页,教育
user9,26,男,福建省,莆田市,推送打开,进入列表页,,2022/11/01 14:32:34,聚合页,综合
user9,26,男,福建省,莆田市,推送打开,播放视频,,2022/11/01 14:33:03,正文页,体育
user9,26,男,福建省,莆田市,推送打开,阅读文章,,2022/11/01 14:34:36,正文页,体育
user9,26,男,福建省,莆田市,推送打开,阅读文章,,2022/11/01 14:38:02,正文页,体育
user9,26,男,福建省,莆田市,推送打开,阅读小说 ,,2022/11/01 14:46:02,正文页,体育
user9,26,男,福建省,莆田市,主动打开,进入app,,2022/11/02 13:42:05,生命周期,其他
user9,26,男,福建省,莆田市,主动打开,进入首页,,2022/11/02 13:44:34,聚合页,综合
user9,26,男,福建省,莆田市,主动打开,进入列表页,,2022/11/02 13:48:21,聚合页,综合
user9,26,男,福建省,莆田市,主动打开,阅读小说 ,,2022/11/02 13:51:44,正文页,体育
user9,26,男,福建省,莆田市,主动打开,观看直播 ,,2022/11/02 13:52:14,正文页,体育
user9,26,男,福建省,莆田市,主动打开,阅读文章,,2022/11/02 13:54:52,正文页,体育
user9,26,男,福建省,莆田市,主动打开,播放视频,,2022/11/02 13:55:23,正文页,体育
user9,26,男,福建省,莆田市,主动打开,进入列表页,,2022/11/02 13:56:14,聚合页,综合
user9,26,男,福建省,莆田市,主动打开,阅读文章,,2022/11/02 13:57:33,正文页,新闻
user9,26,男,福建省,莆田市,主动打开,播放视频,,2022/11/02 13:59:34,正文页,新闻
user9,26,男,福建省,莆田市,主动打开,阅读文章,,2022/11/02 14:08:31,正文页,新闻
user9,26,男,福建省,莆田市,主动打开,播放视频,,2022/11/02 14:19:12,正文页,新闻
user9,26,男,福建省,莆田市,主动打开,进入首页,,2022/11/03 17:21:18,聚合页,综合
user9,26,男,福建省,莆田市,主动打开,进入列表页,,2022/11/03 17:22:12,聚合页,综合
user9,26,男,福建省,莆田市,主动打开,播放视频,,2022/11/03 17:23:10,正文页,娱乐
user9,26,男,福建省,莆田市,主动打开,阅读文章,,2022/11/03 17:30:44,正文页,娱乐
user9,26,男,福建省,莆田市,主动打开,观看直播 ,,2022/11/03 17:32:14,正文页,娱乐
user9,26,男,福建省,莆田市,主动打开,阅读小说 ,,2022/11/03 17:34:15,正文页,娱乐
user9,26,男,福建省,莆田市,主动打开,播放视频,,2022/11/03 17:35:22,正文页,娱乐
user9,26,男,福建省,莆田市,主动打开,阅读文章,,2022/11/03 17:36:16,正文页,娱乐
user9,26,男,福建省,莆田市,主动打开,观看直播 ,,2022/11/03 17:37:25,正文页,娱乐
user9,26,男,福建省,莆田市,主动打开,阅读小说 ,,2022/11/03 17:38:17,正文页,娱乐
user9,26,男,福建省,莆田市,主动打开,进入列表页,,2022/11/03 17:58:03,聚合页,综合
user9,26,男,福建省,莆田市,主动打开,阅读文章,,2022/11/03 18:01:04,正文页,财经
user9,26,男,福建省,莆田市,主动打开,观看直播 ,,2022/11/03 18:03:07,正文页,财经
user9,26,男,福建省,莆田市,主动打开,阅读小说 ,,2022/11/03 18:03:56,正文页,财经
user9,26,男,福建省,莆田市,主动打开,阅读小说 ,,2022/11/03 18:06:07,正文页,财经
user9,26,男,福建省,莆田市,主动打开,进入app,,2022/11/04 11:17:11,生命周期,其他
user9,26,男,福建省,莆田市,主动打开,进入首页,,2022/11/04 11:19:12,聚合页,综合
user9,26,男,福建省,莆田市,主动打开,进入列表页,,2022/11/04 11:21:14,聚合页,综合
user9,26,男,福建省,莆田市,主动打开,播放视频,,2022/11/04 11:22:24,正文页,新闻
user9,26,男,福建省,莆田市,主动打开,阅读文章,,2022/11/04 11:24:35,正文页,新闻
user9,26,男,福建省,莆田市,主动打开,观看直播,,2022/11/04 11:30:53,正文页,新闻
user9,26,男,福建省,莆田市,主动打开,阅读小说 ,,2022/11/04 11:32:44,正文页,新闻
user9,26,男,福建省,莆田市,主动打开,进入列表页,,2022/11/04 11:34:06,聚合页,综合
user9,26,男,福建省,莆田市,主动打开,播放视频,,2022/11/04 11:36:16,正文页,体育
user9,26,男,福建省,莆田市,主动打开,阅读文章,,2022/11/04 11:37:47,正文页,体育
user9,26,男,福建省,莆田市,主动打开,进入列表页,,2022/11/04 11:39:01,聚合页,综合
user9,26,男,福建省,莆田市,主动打开,阅读文章,,2022/11/04 11:41:49,正文页,娱乐
user9,26,男,福建省,莆田市,主动打开,观看直播 ,,2022/11/04 11:42:10,正文页,娱乐
user9,26,男,福建省,莆田市,主动打开,进入app,,2022/11/05 07:12:00,生命周期,其他
user9,26,男,福建省,莆田市,主动打开,进入首页,,2022/11/05 07:14:03,聚合页,综合
user9,26,男,福建省,莆田市,主动打开,进入列表页,,2022/11/05 07:15:21,聚合页,综合
user9,26,男,福建省,莆田市,主动打开,播放视频,,2022/11/05 07:16:54,正文页,财经
user9,26,男,福建省,莆田市,主动打开,阅读文章,,2022/11/05 07:17:02,正文页,财经
user9,26,男,福建省,莆田市,主动打开,观看直播 ,,2022/11/05 07:18:12,正文页,财经
user9,26,男,福建省,莆田市,主动打开,阅读小说 ,,2022/11/05 07:19:31,正文页,财经
user9,26,男,福建省,莆田市,主动打开,播放视频,,2022/11/05 07:22:11,正文页,财经
user9,26,男,福建省,莆田市,主动打开,阅读文章,,2022/11/05 07:25:16,正文页,财经
user9,26,男,福建省,莆田市,主动打开,观看直播 ,,2022/11/05 07:30:45,正文页,财经
user9,26,男,福建省,莆田市,主动打开,阅读小说 ,,2022/11/05 07:31:56,正文页,财经
user9,26,男,福建省,莆田市,主动打开,阅读小说 ,,2022/11/05 07:39:22,正文页,财经
user9,26,男,福建省,莆田市,主动打开,进入列表页,,2022/11/05 07:41:17,聚合页,综合
user9,26,男,福建省,莆田市,主动打开,观看直播,,2022/11/05 07:43:10,正文页,教育
user9,26,男,福建省,莆田市,主动打开,阅读小说 ,,2022/11/05 07:44:22,正文页,教育
user9,26,男,福建省,莆田市,主动打开,观看直播,,2022/11/05 07:47:56,正文页,教育
user9,26,男,福建省,莆田市,主动打开,阅读小说 ,,2022/11/05 07:49:20,正文页,教育
user9,26,男,福建省,莆田市,主动打开,进入app,,2022/11/06 02:24:10,生命周期,其他
user9,26,男,福建省,莆田市,主动打开,进入首页,,2022/11/06 02:25:56,聚合页,综合
user9,26,男,福建省,莆田市,主动打开,进入列表页,,2022/11/06 02:27:33,聚合页,综合
user9,26,男,福建省,莆田市,主动打开,播放视频,,2022/11/06 02:28:06,正文页,教育
user9,26,男,福建省,莆田市,主动打开,阅读文章,,2022/11/06 02:29:11,正文页,教育
user9,26,男,福建省,莆田市,主动打开,观看直播,,2022/11/06 02:31:05,正文页,教育
user9,26,男,福建省,莆田市,主动打开,阅读小说 ,,2022/11/06 02:32:16,正文页,教育
user9,26,男,福建省,莆田市,主动打开,阅读小说 ,,2022/11/06 02:34:01,正文页,教育
user9,26,男,福建省,莆田市,主动打开,观看直播 ,,2022/11/06 02:35:18,正文页,教育
user9,26,男,福建省,莆田市,主动打开,阅读文章,,2022/11/06 02:37:19,正文页,教育
user9,26,男,福建省,莆田市,主动打开,播放视频,,2022/11/06 02:39:25,正文页,教育
user10,28,女,河北省,邢台市,主动打开,进入app,,2022/10/28 18:46:37,生命周期,其他
user10,28,女,河北省,邢台市,主动打开,进入首页,,2022/10/28 18:47:11,聚合页,综合
user10,28,女,河北省,邢台市,主动打开,进入列表页,,2022/10/28 18:48:01,聚合页,综合
user10,28,女,河北省,邢台市,主动打开,播放视频,,2022/10/28 18:48:13,正文页,体育
user10,28,女,河北省,邢台市,主动打开,进入列表页,,2022/10/28 18:51:43,聚合页,综合
user10,28,女,河北省,邢台市,主动打开,播放视频,,2022/10/28 18:53:41,正文页,娱乐
user10,28,女,河北省,邢台市,主动打开,进入列表页,,2022/10/28 18:58:04,聚合页,综合
user10,28,女,河北省,邢台市,主动打开,播放视频,,2022/10/28 19:14:21,正文页,新闻
user10,28,女,河北省,邢台市,主动打开,进入列表页,,2022/10/28 19:15:04,聚合页,综合
user10,28,女,河北省,邢台市,主动打开,播放视频,,2022/10/28 19:18:23,正文页,财经
user10,28,女,河北省,邢台市,主动打开,进入列表页,,2022/10/28 19:20:14,聚合页,综合
user10,28,女,河北省,邢台市,主动打开,播放视频,,2022/10/28 19:22:43,正文页,教育
user10,28,女,河北省,邢台市,主动打开,进入app,,2022/10/29 23:24:02,生命周期,其他
user10,28,女,河北省,邢台市,主动打开,进入首页,,2022/10/29 23:26:26,聚合页,综合
user10,28,女,河北省,邢台市,主动打开,进入列表页,,2022/10/29 23:28:27,聚合页,综合
user10,28,女,河北省,邢台市,主动打开,阅读文章,,2022/10/29 23:30:02,正文页,体育
user10,28,女,河北省,邢台市,主动打开,进入列表页,,2022/10/29 23:31:28,聚合页,综合
user10,28,女,河北省,邢台市,主动打开,阅读文章,,2022/10/29 23:32:29,正文页,娱乐
